k,g11,g12,g22,energy
2.455,0.19189093461131704,0.13324708668364274,0.09618762554822967,10.392734611025519
2.46,0.19119281681699188,0.13264267816075778,0.09566533614502347,10.402700251994442
2.465,0.190498436905334,0.13204204389027602,0.09514677124949833,10.412656880819375
2.47,0.18980776863755602,0.13144515402376336,0.09463189811507032,10.422604520992177
2.475,0.18912078600158533,0.13085197899731418,0.09412068433627654,10.432543195906112
2.48,0.1884374632097447,0.13026248952838423,0.09361309784467585,10.442472928856382
2.485,0.18775777469646107,0.12967665661266625,0.09310910690480732,10.452393743040654
2.49,0.18708169511600753,0.12909445152101032,0.09260868011020919,10.46230566155966
2.495,0.1864091993402599,0.12851584579637207,0.09211178637948042,10.47220870741771
2.5,0.18574026245649505,0.12794081125081277,0.0916183949524079,10.482102903523247
2.505,0.18507485976519822,0.12736931996252418,0.09112847538613476,10.4919882726894
2.51,0.1844129667779106,0.12680134427290293,0.09064199755139131,10.501864837634521
2.515,0.18375455921509332,0.12623685678365054,0.09015893162876383,10.511732620982693
2.52,0.18309961300401761,0.12567583035391885,0.08967924810502687,10.52159164526431
2.525,0.18244810427668282,0.1251182380974851,0.08920291776951371,10.531441932916543
2.53,0.181800009367752,0.12456405337996315,0.08872991171053968,10.5412835062839
2.535,0.18115530481252262,0.12401324981605662,0.08826020131187885,10.551116387618757
2.54,0.18051396734490777,0.12346580126683396,0.08779375824927546,10.560940599081835
2.545,0.1798759738954495,0.12292168183704816,0.0873305544870133,10.570756162742743
2.55,0.1792413015893516,0.12238086587248365,0.08687056227452376,10.58056310058047
2.555,0.17860992774453358,0.12184332795733718,0.08641375414304106,10.5903614344839
2.56,0.17798182986971617,0.12130904291163705,0.08596010290230578,10.600151186252312
2.565,0.17735698566251146,0.12077798578868143,0.08550958163730203,10.609932377595872
2.57,0.17673537300755437,0.12025013187252181,0.08506216370504809,10.61970503013612
2.575,0.1761169699746428,0.11972545667547177,0.08461782273142646,10.6294691654065
2.58,0.1755017548168999,0.11920393593564142,0.0841765326080495,10.63922480485278
2.585,0.17488970596896591,0.11868554561451299,0.08373826748917615,10.648971969833623
2.59,0.17428080204520022,0.11817026189453676,0.08330300178866203,10.658710681620992
2.595,0.1736750218379104,0.11765806117676142,0.08287071017695233,10.668440961400659
2.6,0.17307234431559634,0.1171489200784888,0.08244136757811098,10.67816283027266
2.605,0.17247274862122375,0.11664281543096747,0.08201494916689789,10.687876309251841
2.61,0.1718762140705042,0.11613972427710005,0.08159143036587058,10.697581419268205
2.615,0.1712827201502054,0.11563962386919087,0.0811707868425356,10.707278181167487
2.62,0.1706922465164722,0.11514249166671157,0.08075299450652829,10.716966615711524
2.625,0.17010477299317722,0.11464830533410361,0.08033802950683706,10.7266467435788
2.63,0.169520279570277,0.11415704273859771,0.07992586822905723,10.736318585364845
2.635,0.16893874640219553,0.1136686819480653,0.07951648729268307,10.745982161582683
2.64,0.168360153806225,0.11318320122889607,0.0791098635484363,10.75563749266333
2.645,0.16778448226094309,0.11270057904389966,0.07870597407562728,10.765284598956198
2.65,0.16721171240464358,0.11222079405022953,0.07830479617954816,10.77492350072955
2.655,0.16664182503379407,0.11174382509733898,0.07790630738890467,10.784554218170918
2.66,0.16607480110150458,0.11126965122495754,0.07751048545327913,10.794176771387592
2.665,0.16551062171601114,0.11079825166108884,0.07711730834062164,10.80379118040701
2.67,0.16494926813918323,0.11032960582003892,0.0767267542347805,10.813397465177232
2.675,0.16439072178504108,0.10986369330046235,0.07633880153305828,10.822995645567275
2.68,0.1638349642182967,0.10940049388343702,0.07595342884380415,10.832585741367666
2.685,0.1632819771529029,0.1089399875305574,0.07557061498403361,10.842167772290779
2.69,0.16273174245062097,0.1084821543820498,0.07519033897707703,10.851741757971272
2.695,0.16218424211961024,0.10802697475491685,0.07481258005026414,10.861307717966508
2.7,0.1616394583130246,0.1075744291410965,0.07443731763263231,10.870865671756968
2.705,0.1610973733276299,0.10712449820564737,0.07406453135266702,10.88041563874668
2.71,0.1605579696024369,0.10667716278495543,0.07369420103607043,10.889957638263608
2.715,0.16002122971734162,0.10623240388495571,0.0733263067035541,10.89949168956005
2.72,0.15948713639179152,0.10579020267938576,0.07296082856866848,10.909017811813053
2.725,0.15895567248345827,0.10535054050804968,0.07259774703565018,10.918536024124815
2.73,0.15842682098693106,0.10491339887511116,0.07223704269730488,10.928046345523105
2.735,0.15790056503241673,0.10447875944739692,0.07187869633290787,10.937548794961591
2.74,0.15737688788445847,0.1040466040527282,0.07152268890613926,10.947043391320305
2.745,0.1568557729406743,0.10361691467827086,0.07116900156304148,10.956530153405993
2.75,0.15633720373049712,0.1031896734689004,0.07081761563000204,10.966009099952519
2.755,0.15582116391393494,0.10276486272558787,0.07046851261176061,10.97548024962125
2.76,0.15530763728034735,0.10234246490380755,0.07012167418944427,10.984943621001392
2.765,0.15479660774723167,0.10192246261196179,0.06977708221862634,10.994399232610473
2.77,0.15428805935901896,0.10150483860981996,0.06943471872740559,11.003847102894605
2.775,0.15378197628588924,0.10108957580698083,0.06909456591451336,11.013287250228903
2.78,0.15327834282259992,0.10067665726135358,0.0687566061474457,11.02271969291793
2.785,0.1527771433873188,0.10026606617764977,0.06842082196061243,11.032144449195934
2.79,0.152278362520475,0.0998577859058976,0.06808719605351368,11.04156153722731
2.795,0.15178198488362904,0.09945179993997677,0.06775571128894091,11.05097097510695
2.8,0.15128799525833692,0.09904809191615899,0.06742635069119228,11.060372780860552
2.805,0.15079637854504732,0.09864664561167956,0.06709909744432045,11.06976697244507
2.81,0.1503071197619946,0.09824744494331293,0.06677393489039236,11.079153567748987
2.815,0.14982020404411245,0.09785047396597293,0.06645084652777689,11.088532584592732
2.82,0.1493356166419531,0.09745571687132337,0.06612981600944971,11.097904040728979
2.825,0.1488533429206269,0.09706315798641116,0.06581082714132286,11.107267953843063
2.83,0.14837336835874404,0.09667278177230888,0.0654938638805911,11.116624341553253
2.835,0.14789567854736807,0.09628457282277246,0.06517891033409731,11.125973221411174
2.84,0.14742025918899007,0.09589851586292286,0.06486595075672569,11.135314610902098
2.845,0.1469470960965015,0.09551459574793131,0.06455496954980405,11.14464852744529
2.85,0.14647617519218772,0.09513279746172867,0.06424595125953411,11.153974988394392
2.855,0.14600748250672332,0.09475310611572277,0.06393888057543502,11.16329401103769
2.86,0.14554100417818913,0.09437550694753788,0.06363374232881205,11.172605612598543
2.865,0.14507672645108488,0.09399998531975721,0.06333052149123417,11.181909810235606
2.87,0.144614635675367,0.09362652671869194,0.06302920317304093,11.191206621043236
2.875,0.14415471830548895,0.09325511675315772,0.06272977262186152,11.200496062051819
2.88,0.14369696089944792,0.0928857411532621,0.06243221522114976,11.209778150228056
2.885,0.14324135011785247,0.09251838576921366,0.06213651648874269,11.21905290247532
2.89,0.1427878727229901,0.09215303657013844,0.0618426620754324,11.228320335633986
2.895,0.14233651557790977,0.09178967964291157,0.06155063776355571,11.237580466481708
2.9,0.1418872656455097,0.0914283011910011,0.06126042946560109,11.246833311733779
2.905,0.14144010998764034,0.09106888753332645,0.06097202322283214,11.256078888043433
2.91,0.1409950357642134,0.09071142510312989,0.060685405203929295,11.265317212002156
2.915,0.14055203023231772,0.09035590044685682,0.06040056170364394,11.274548300140022
2.92,0.14011108074535017,0.09000230022305404,0.06011747914147286,11.283772168925951
2.925,0.13967217475214846,0.08965061120127331,0.059836144060342975,11.292988834768062
2.93,0.13923529979614332,0.08930082026099821,0.05955654312532132,11.30219831401399
2.935,0.13880044351450524,0.08895291439056874,0.059278663122328094,11.311400622951147
2.94,0.13836759363731327,0.0886068806861297,0.059002490956874716,11.32059577780706
2.945,0.13793673798672346,0.08826270635058392,0.05872801365281187,11.32978379474963
2.95,0.13750786447615126,0.08792037869256049,0.05845521835109459,11.3389646898875
2.955,0.1370809611094614,0.08757988512539407,0.05818409230856148,11.348138479270283
2.96,0.1366560159801599,0.08724121316611097,0.05791462289672571,11.357305178888883
2.965,0.13623301727060488,0.08690435043443451,0.05764679760058595,11.366464804675827
2.97,0.13581195325121714,0.08656928465179396,0.05738060401744532,11.37561737250548
2.975,0.13539281227970187,0.08623600364034811,0.05711602985574788,11.3847628981944
2.98,0.13497558280027913,0.08590449532201909,0.056853062933927875,11.393901397501574
2.985,0.13456025334292032,0.08557474771753629,0.05659169117927239,11.40303288612877
2.99,0.13414681252259247,0.08524674894548973,0.056331902626795945,11.412157379720744
2.995,0.13373524903851208,0.08492048722139689,0.056073685418132,11.42127489386559
3.0,0.1333255516734066,0.0845959508567769,0.05581702780043321,11.430385444094975
